6 1
314245498358029619521266210895449518612797636420134219790395971337228844454848757268793928863286799086485121676245766816884856628404997733119538648580096 157122749179014809760633105447724759306398818210067109895197985668614422227424378634396964431643399543242560838122883408442428314202498866559769324290048
628490996716059239042532421790899037225595272840268439580791942674457688909697514537587857726573598172970243352491533633769713256809995466239077297160192 314245498358029619521266210895449518612797636420134219790395971337228844454848757268793928863286799086485121676245766816884856628404997733119538648580096
1256981993432118478085064843581798074451190545680536879161583885348915377819395029075175715453147196345940486704983067267539426513619990932478154594320384 628490996716059239042532421790899037225595272840268439580791942674457688909697514537587857726573598172970243352491533633769713256809995466239077297160192
2513963986864236956170129687163596148902381091361073758323167770697830755638790058150351430906294392691880973409966134535078853027239981864956309188640768 1256981993432118478085064843581798074451190545680536879161583885348915377819395029075175715453147196345940486704983067267539426513619990932478154594320384
5027927973728473912340259374327192297804762182722147516646335541395661511277580116300702861812588785383761946819932269070157706054479963729912618377281536 2513963986864236956170129687163596148902381091361073758323167770697830755638790058150351430906294392691880973409966134535078853027239981864956309188640768
10055855947456947824680518748654384595609524365444295033292671082791323022555160232601405723625177570767523893639864538140315412108959927459825236754563072 5027927973728473912340259374327192297804762182722147516646335541395661511277580116300702861812588785383761946819932269070157706054479963729912618377281536
20111711894913895649361037497308769191219048730888590066585342165582646045110320465202811447250355141535047787279729076280630824217919854919650473509126144 10055855947456947824680518748654384595609524365444295033292671082791323022555160232601405723625177570767523893639864538140315412108959927459825236754563072
40223423789827791298722074994617538382438097461777180133170684331165292090220640930405622894500710283070095574559458152561261648435839709839300947018252288 20111711894913895649361037497308769191219048730888590066585342165582646045110320465202811447250355141535047787279729076280630824217919854919650473509126144
80446847579655582597444149989235076764876194923554360266341368662330584180441281860811245789001420566140191149118916305122523296871679419678601894036504576 40223423789827791298722074994617538382438097461777180133170684331165292090220640930405622894500710283070095574559458152561261648435839709839300947018252288
160893695159311165194888299978470153529752389847108720532682737324661168360882563721622491578002841132280382298237832610245046593743358839357203788073009152 80446847579655582597444149989235076764876194923554360266341368662330584180441281860811245789001420566140191149118916305122523296871679419678601894036504576
321787390318622330389776599956940307059504779694217441065365474649322336721765127443244983156005682264560764596475665220490093187486717678714407576146018304 160893695159311165194888299978470153529752389847108720532682737324661168360882563721622491578002841132280382298237832610245046593743358839357203788073009152
643574780637244660779553199913880614119009559388434882130730949298644673443530254886489966312011364529121529192951330440980186374973435357428815152292036608 321787390318622330389776599956940307059504779694217441065365474649322336721765127443244983156005682264560764596475665220490093187486717678714407576146018304
1287149561274489321559106399827761228238019118776869764261461898597289346887060509772979932624022729058243058385902660881960372749946870714857630304584073216 643574780637244660779553199913880614119009559388434882130730949298644673443530254886489966312011364529121529192951330440980186374973435357428815152292036608
2574299122548978643118212799655522456476038237553739528522923797194578693774121019545959865248045458116486116771805321763920745499893741429715260609168146432 1287149561274489321559106399827761228238019118776869764261461898597289346887060509772979932624022729058243058385902660881960372749946870714857630304584073216
5148598245097957286236425599311044912952076475107479057045847594389157387548242039091919730496090916232972233543610643527841490999787482859430521218336292864 2574299122548978643118212799655522456476038237553739528522923797194578693774121019545959865248045458116486116771805321763920745499893741429715260609168146432
10297196490195914572472851198622089825904152950214958114091695188778314775096484078183839460992181832465944467087221287055682981999574965718861042436672585728 5148598245097957286236425599311044912952076475107479057045847594389157387548242039091919730496090916232972233543610643527841490999787482859430521218336292864
20594392980391829144945702397244179651808305900429916228183390377556629550192968156367678921984363664931888934174442574111365963999149931437722084873345171456 10297196490195914572472851198622089825904152950214958114091695188778314775096484078183839460992181832465944467087221287055682981999574965718861042436672585728
41188785960783658289891404794488359303616611800859832456366780755113259100385936312735357843968727329863777868348885148222731927998299862875444169746690342912 20594392980391829144945702397244179651808305900429916228183390377556629550192968156367678921984363664931888934174442574111365963999149931437722084873345171456
82377571921567316579782809588976718607233223601719664912733561510226518200771872625470715687937454659727555736697770296445463855996599725750888339493380685824 41188785960783658289891404794488359303616611800859832456366780755113259100385936312735357843968727329863777868348885148222731927998299862875444169746690342912
164755143843134633159565619177953437214466447203439329825467123020453036401543745250941431375874909319455111473395540592890927711993199451501776678986761371648 82377571921567316579782809588976718607233223601719664912733561510226518200771872625470715687937454659727555736697770296445463855996599725750888339493380685824
329510287686269266319131238355906874428932894406878659650934246040906072803087490501882862751749818638910222946791081185781855423986398903003553357973522743296 164755143843134633159565619177953437214466447203439329825467123020453036401543745250941431375874909319455111473395540592890927711993199451501776678986761371648
659020575372538532638262476711813748857865788813757319301868492081812145606174981003765725503499637277820445893582162371563710847972797806007106715947045486592 329510287686269266319131238355906874428932894406878659650934246040906072803087490501882862751749818638910222946791081185781855423986398903003553357973522743296
1318041150745077065276524953423627497715731577627514638603736984163624291212349962007531451006999274555640891787164324743127421695945595612014213431894090973184 659020575372538532638262476711813748857865788813757319301868492081812145606174981003765725503499637277820445893582162371563710847972797806007106715947045486592
2636082301490154130553049906847254995431463155255029277207473968327248582424699924015062902013998549111281783574328649486254843391891191224028426863788181946368 1318041150745077065276524953423627497715731577627514638603736984163624291212349962007531451006999274555640891787164324743127421695945595612014213431894090973184
5272164602980308261106099813694509990862926310510058554414947936654497164849399848030125804027997098222563567148657298972509686783782382448056853727576363892736 2636082301490154130553049906847254995431463155255029277207473968327248582424699924015062902013998549111281783574328649486254843391891191224028426863788181946368
10544329205960616522212199627389019981725852621020117108829895873308994329698799696060251608055994196445127134297314597945019373567564764896113707455152727785472 5272164602980308261106099813694509990862926310510058554414947936654497164849399848030125804027997098222563567148657298972509686783782382448056853727576363892736
21088658411921233044424399254778039963451705242040234217659791746617988659397599392120503216111988392890254268594629195890038747135129529792227414910305455570944 10544329205960616522212199627389019981725852621020117108829895873308994329698799696060251608055994196445127134297314597945019373567564764896113707455152727785472
42177316823842466088848798509556079926903410484080468435319583493235977318795198784241006432223976785780508537189258391780077494270259059584454829820610911141888 21088658411921233044424399254778039963451705242040234217659791746617988659397599392120503216111988392890254268594629195890038747135129529792227414910305455570944
84354633647684932177697597019112159853806820968160936870639166986471954637590397568482012864447953571561017074378516783560154988540518119168909659641221822283776 42177316823842466088848798509556079926903410484080468435319583493235977318795198784241006432223976785780508537189258391780077494270259059584454829820610911141888
168709267295369864355395194038224319707613641936321873741278333972943909275180795136964025728895907143122034148757033567120309977081036238337819319282443644567552 84354633647684932177697597019112159853806820968160936870639166986471954637590397568482012864447953571561017074378516783560154988540518119168909659641221822283776
337418534590739728710790388076448639415227283872643747482556667945887818550361590273928051457791814286244068297514067134240619954162072476675638638564887289135104 168709267295369864355395194038224319707613641936321873741278333972943909275180795136964025728895907143122034148757033567120309977081036238337819319282443644567552
674837069181479457421580776152897278830454567745287494965113335891775637100723180547856102915583628572488136595028134268481239908324144953351277277129774578270208 337418534590739728710790388076448639415227283872643747482556667945887818550361590273928051457791814286244068297514067134240619954162072476675638638564887289135104
1349674138362958914843161552305794557660909135490574989930226671783551274201446361095712205831167257144976273190056268536962479816648289906702554554259549156540416 674837069181479457421580776152897278830454567745287494965113335891775637100723180547856102915583628572488136595028134268481239908324144953351277277129774578270208
2699348276725917829686323104611589115321818270981149979860453343567102548402892722191424411662334514289952546380112537073924959633296579813405109108519098313080832 1349674138362958914843161552305794557660909135490574989930226671783551274201446361095712205831167257144976273190056268536962479816648289906702554554259549156540416
5398696553451835659372646209223178230643636541962299959720906687134205096805785444382848823324669028579905092760225074147849919266593159626810218217038196626161664 2699348276725917829686323104611589115321818270981149979860453343567102548402892722191424411662334514289952546380112537073924959633296579813405109108519098313080832
10797393106903671318745292418446356461287273083924599919441813374268410193611570888765697646649338057159810185520450148295699838533186319253620436434076393252323328 5398696553451835659372646209223178230643636541962299959720906687134205096805785444382848823324669028579905092760225074147849919266593159626810218217038196626161664
21594786213807342637490584836892712922574546167849199838883626748536820387223141777531395293298676114319620371040900296591399677066372638507240872868152786504646656 10797393106903671318745292418446356461287273083924599919441813374268410193611570888765697646649338057159810185520450148295699838533186319253620436434076393252323328
43189572427614685274981169673785425845149092335698399677767253497073640774446283555062790586597352228639240742081800593182799354132745277014481745736305573009293312 21594786213807342637490584836892712922574546167849199838883626748536820387223141777531395293298676114319620371040900296591399677066372638507240872868152786504646656
86379144855229370549962339347570851690298184671396799355534506994147281548892567110125581173194704457278481484163601186365598708265490554028963491472611146018586624 43189572427614685274981169673785425845149092335698399677767253497073640774446283555062790586597352228639240742081800593182799354132745277014481745736305573009293312
172758289710458741099924678695141703380596369342793598711069013988294563097785134220251162346389408914556962968327202372731197416530981108057926982945222292037173248 86379144855229370549962339347570851690298184671396799355534506994147281548892567110125581173194704457278481484163601186365598708265490554028963491472611146018586624
345516579420917482199849357390283406761192738685587197422138027976589126195570268440502324692778817829113925936654404745462394833061962216115853965890444584074346496 172758289710458741099924678695141703380596369342793598711069013988294563097785134220251162346389408914556962968327202372731197416530981108057926982945222292037173248
691033158841834964399698714780566813522385477371174394844276055953178252391140536881004649385557635658227851873308809490924789666123924432231707931780889168148692992 345516579420917482199849357390283406761192738685587197422138027976589126195570268440502324692778817829113925936654404745462394833061962216115853965890444584074346496
1382066317683669928799397429561133627044770954742348789688552111906356504782281073762009298771115271316455703746617618981849579332247848864463415863561778336297385984 691033158841834964399698714780566813522385477371174394844276055953178252391140536881004649385557635658227851873308809490924789666123924432231707931780889168148692992
2764132635367339857598794859122267254089541909484697579377104223812713009564562147524018597542230542632911407493235237963699158664495697728926831727123556672594771968 1382066317683669928799397429561133627044770954742348789688552111906356504782281073762009298771115271316455703746617618981849579332247848864463415863561778336297385984
5528265270734679715197589718244534508179083818969395158754208447625426019129124295048037195084461085265822814986470475927398317328991395457853663454247113345189543936 2764132635367339857598794859122267254089541909484697579377104223812713009564562147524018597542230542632911407493235237963699158664495697728926831727123556672594771968
11056530541469359430395179436489069016358167637938790317508416895250852038258248590096074390168922170531645629972940951854796634657982790915707326908494226690379087872 5528265270734679715197589718244534508179083818969395158754208447625426019129124295048037195084461085265822814986470475927398317328991395457853663454247113345189543936
22113061082938718860790358872978138032716335275877580635016833790501704076516497180192148780337844341063291259945881903709593269315965581831414653816988453380758175744 11056530541469359430395179436489069016358167637938790317508416895250852038258248590096074390168922170531645629972940951854796634657982790915707326908494226690379087872
44226122165877437721580717745956276065432670551755161270033667581003408153032994360384297560675688682126582519891763807419186538631931163662829307633976906761516351488 22113061082938718860790358872978138032716335275877580635016833790501704076516497180192148780337844341063291259945881903709593269315965581831414653816988453380758175744
88452244331754875443161435491912552130865341103510322540067335162006816306065988720768595121351377364253165039783527614838373077263862327325658615267953813523032702976 44226122165877437721580717745956276065432670551755161270033667581003408153032994360384297560675688682126582519891763807419186538631931163662829307633976906761516351488
176904488663509750886322870983825104261730682207020645080134670324013632612131977441537190242702754728506330079567055229676746154527724654651317230535907627046065405952 88452244331754875443161435491912552130865341103510322540067335162006816306065988720768595121351377364253165039783527614838373077263862327325658615267953813523032702976
353808977327019501772645741967650208523461364414041290160269340648027265224263954883074380485405509457012660159134110459353492309055449309302634461071815254092130811904 176904488663509750886322870983825104261730682207020645080134670324013632612131977441537190242702754728506330079567055229676746154527724654651317230535907627046065405952
707617954654039003545291483935300417046922728828082580320538681296054530448527909766148760970811018914025320318268220918706984618110898618605268922143630508184261623808 353808977327019501772645741967650208523461364414041290160269340648027265224263954883074380485405509457012660159134110459353492309055449309302634461071815254092130811904
1415235909308078007090582967870600834093845457656165160641077362592109060897055819532297521941622037828050640636536441837413969236221797237210537844287261016368523247616 707617954654039003545291483935300417046922728828082580320538681296054530448527909766148760970811018914025320318268220918706984618110898618605268922143630508184261623808
2830471818616156014181165935741201668187690915312330321282154725184218121794111639064595043883244075656101281273072883674827938472443594474421075688574522032737046495232 1415235909308078007090582967870600834093845457656165160641077362592109060897055819532297521941622037828050640636536441837413969236221797237210537844287261016368523247616
5660943637232312028362331871482403336375381830624660642564309450368436243588223278129190087766488151312202562546145767349655876944887188948842151377149044065474092990464 2830471818616156014181165935741201668187690915312330321282154725184218121794111639064595043883244075656101281273072883674827938472443594474421075688574522032737046495232
11321887274464624056724663742964806672750763661249321285128618900736872487176446556258380175532976302624405125092291534699311753889774377897684302754298088130948185980928 5660943637232312028362331871482403336375381830624660642564309450368436243588223278129190087766488151312202562546145767349655876944887188948842151377149044065474092990464
22643774548929248113449327485929613345501527322498642570257237801473744974352893112516760351065952605248810250184583069398623507779548755795368605508596176261896371961856 11321887274464624056724663742964806672750763661249321285128618900736872487176446556258380175532976302624405125092291534699311753889774377897684302754298088130948185980928
45287549097858496226898654971859226691003054644997285140514475602947489948705786225033520702131905210497620500369166138797247015559097511590737211017192352523792743923712 22643774548929248113449327485929613345501527322498642570257237801473744974352893112516760351065952605248810250184583069398623507779548755795368605508596176261896371961856
90575098195716992453797309943718453382006109289994570281028951205894979897411572450067041404263810420995241000738332277594494031118195023181474422034384705047585487847424 45287549097858496226898654971859226691003054644997285140514475602947489948705786225033520702131905210497620500369166138797247015559097511590737211017192352523792743923712
181150196391433984907594619887436906764012218579989140562057902411789959794823144900134082808527620841990482001476664555188988062236390046362948844068769410095170975694848 90575098195716992453797309943718453382006109289994570281028951205894979897411572450067041404263810420995241000738332277594494031118195023181474422034384705047585487847424
362300392782867969815189239774873813528024437159978281124115804823579919589646289800268165617055241683980964002953329110377976124472780092725897688137538820190341951389696 181150196391433984907594619887436906764012218579989140562057902411789959794823144900134082808527620841990482001476664555188988062236390046362948844068769410095170975694848
724600785565735939630378479549747627056048874319956562248231609647159839179292579600536331234110483367961928005906658220755952248945560185451795376275077640380683902779392 362300392782867969815189239774873813528024437159978281124115804823579919589646289800268165617055241683980964002953329110377976124472780092725897688137538820190341951389696
1449201571131471879260756959099495254112097748639913124496463219294319678358585159201072662468220966735923856011813316441511904497891120370903590752550155280761367805558784 724600785565735939630378479549747627056048874319956562248231609647159839179292579600536331234110483367961928005906658220755952248945560185451795376275077640380683902779392
2898403142262943758521513918198990508224195497279826248992926438588639356717170318402145324936441933471847712023626632883023808995782240741807181505100310561522735611117568 1449201571131471879260756959099495254112097748639913124496463219294319678358585159201072662468220966735923856011813316441511904497891120370903590752550155280761367805558784
5796806284525887517043027836397981016448390994559652497985852877177278713434340636804290649872883866943695424047253265766047617991564481483614363010200621123045471222235136 2898403142262943758521513918198990508224195497279826248992926438588639356717170318402145324936441933471847712023626632883023808995782240741807181505100310561522735611117568
11593612569051775034086055672795962032896781989119304995971705754354557426868681273608581299745767733887390848094506531532095235983128962967228726020401242246090942444470272 5796806284525887517043027836397981016448390994559652497985852877177278713434340636804290649872883866943695424047253265766047617991564481483614363010200621123045471222235136
23187225138103550068172111345591924065793563978238609991943411508709114853737362547217162599491535467774781696189013063064190471966257925934457452040802484492181884888940544 11593612569051775034086055672795962032896781989119304995971705754354557426868681273608581299745767733887390848094506531532095235983128962967228726020401242246090942444470272
46374450276207100136344222691183848131587127956477219983886823017418229707474725094434325198983070935549563392378026126128380943932515851868914904081604968984363769777881088 23187225138103550068172111345591924065793563978238609991943411508709114853737362547217162599491535467774781696189013063064190471966257925934457452040802484492181884888940544
92748900552414200272688445382367696263174255912954439967773646034836459414949450188868650397966141871099126784756052252256761887865031703737829808163209937968727539555762176 46374450276207100136344222691183848131587127956477219983886823017418229707474725094434325198983070935549563392378026126128380943932515851868914904081604968984363769777881088
185497801104828400545376890764735392526348511825908879935547292069672918829898900377737300795932283742198253569512104504513523775730063407475659616326419875937455079111524352 92748900552414200272688445382367696263174255912954439967773646034836459414949450188868650397966141871099126784756052252256761887865031703737829808163209937968727539555762176
370995602209656801090753781529470785052697023651817759871094584139345837659797800755474601591864567484396507139024209009027047551460126814951319232652839751874910158223048704 185497801104828400545376890764735392526348511825908879935547292069672918829898900377737300795932283742198253569512104504513523775730063407475659616326419875937455079111524352
741991204419313602181507563058941570105394047303635519742189168278691675319595601510949203183729134968793014278048418018054095102920253629902638465305679503749820316446097408 370995602209656801090753781529470785052697023651817759871094584139345837659797800755474601591864567484396507139024209009027047551460126814951319232652839751874910158223048704
1483982408838627204363015126117883140210788094607271039484378336557383350639191203021898406367458269937586028556096836036108190205840507259805276930611359007499640632892194816 741991204419313602181507563058941570105394047303635519742189168278691675319595601510949203183729134968793014278048418018054095102920253629902638465305679503749820316446097408
2967964817677254408726030252235766280421576189214542078968756673114766701278382406043796812734916539875172057112193672072216380411681014519610553861222718014999281265784389632 1483982408838627204363015126117883140210788094607271039484378336557383350639191203021898406367458269937586028556096836036108190205840507259805276930611359007499640632892194816
5935929635354508817452060504471532560843152378429084157937513346229533402556764812087593625469833079750344114224387344144432760823362029039221107722445436029998562531568779264 2967964817677254408726030252235766280421576189214542078968756673114766701278382406043796812734916539875172057112193672072216380411681014519610553861222718014999281265784389632
11871859270709017634904121008943065121686304756858168315875026692459066805113529624175187250939666159500688228448774688288865521646724058078442215444890872059997125063137558528 5935929635354508817452060504471532560843152378429084157937513346229533402556764812087593625469833079750344114224387344144432760823362029039221107722445436029998562531568779264
23743718541418035269808242017886130243372609513716336631750053384918133610227059248350374501879332319001376456897549376577731043293448116156884430889781744119994250126275117056 11871859270709017634904121008943065121686304756858168315875026692459066805113529624175187250939666159500688228448774688288865521646724058078442215444890872059997125063137558528
47487437082836070539616484035772260486745219027432673263500106769836267220454118496700749003758664638002752913795098753155462086586896232313768861779563488239988500252550234112 23743718541418035269808242017886130243372609513716336631750053384918133610227059248350374501879332319001376456897549376577731043293448116156884430889781744119994250126275117056
94974874165672141079232968071544520973490438054865346527000213539672534440908236993401498007517329276005505827590197506310924173173792464627537723559126976479977000505100468224 47487437082836070539616484035772260486745219027432673263500106769836267220454118496700749003758664638002752913795098753155462086586896232313768861779563488239988500252550234112
189949748331344282158465936143089041946980876109730693054000427079345068881816473986802996015034658552011011655180395012621848346347584929255075447118253952959954001010200936448 94974874165672141079232968071544520973490438054865346527000213539672534440908236993401498007517329276005505827590197506310924173173792464627537723559126976479977000505100468224
379899496662688564316931872286178083893961752219461386108000854158690137763632947973605992030069317104022023310360790025243696692695169858510150894236507905919908002020401872896 189949748331344282158465936143089041946980876109730693054000427079345068881816473986802996015034658552011011655180395012621848346347584929255075447118253952959954001010200936448
759798993325377128633863744572356167787923504438922772216001708317380275527265895947211984060138634208044046620721580050487393385390339717020301788473015811839816004040803745792 379899496662688564316931872286178083893961752219461386108000854158690137763632947973605992030069317104022023310360790025243696692695169858510150894236507905919908002020401872896
1519597986650754257267727489144712335575847008877845544432003416634760551054531791894423968120277268416088093241443160100974786770780679434040603576946031623679632008081607491584 759798993325377128633863744572356167787923504438922772216001708317380275527265895947211984060138634208044046620721580050487393385390339717020301788473015811839816004040803745792
3039195973301508514535454978289424671151694017755691088864006833269521102109063583788847936240554536832176186482886320201949573541561358868081207153892063247359264016163214983168 1519597986650754257267727489144712335575847008877845544432003416634760551054531791894423968120277268416088093241443160100974786770780679434040603576946031623679632008081607491584
6078391946603017029070909956578849342303388035511382177728013666539042204218127167577695872481109073664352372965772640403899147083122717736162414307784126494718528032326429966336 3039195973301508514535454978289424671151694017755691088864006833269521102109063583788847936240554536832176186482886320201949573541561358868081207153892063247359264016163214983168
12156783893206034058141819913157698684606776071022764355456027333078084408436254335155391744962218147328704745931545280807798294166245435472324828615568252989437056064652859932672 6078391946603017029070909956578849342303388035511382177728013666539042204218127167577695872481109073664352372965772640403899147083122717736162414307784126494718528032326429966336
24313567786412068116283639826315397369213552142045528710912054666156168816872508670310783489924436294657409491863090561615596588332490870944649657231136505978874112129305719865344 12156783893206034058141819913157698684606776071022764355456027333078084408436254335155391744962218147328704745931545280807798294166245435472324828615568252989437056064652859932672
48627135572824136232567279652630794738427104284091057421824109332312337633745017340621566979848872589314818983726181123231193176664981741889299314462273011957748224258611439730688 24313567786412068116283639826315397369213552142045528710912054666156168816872508670310783489924436294657409491863090561615596588332490870944649657231136505978874112129305719865344
97254271145648272465134559305261589476854208568182114843648218664624675267490034681243133959697745178629637967452362246462386353329963483778598628924546023915496448517222879461376 48627135572824136232567279652630794738427104284091057421824109332312337633745017340621566979848872589314818983726181123231193176664981741889299314462273011957748224258611439730688
194508542291296544930269118610523178953708417136364229687296437329249350534980069362486267919395490357259275934904724492924772706659926967557197257849092047830992897034445758922752 97254271145648272465134559305261589476854208568182114843648218664624675267490034681243133959697745178629637967452362246462386353329963483778598628924546023915496448517222879461376
389017084582593089860538237221046357907416834272728459374592874658498701069960138724972535838790980714518551869809448985849545413319853935114394515698184095661985794068891517845504 194508542291296544930269118610523178953708417136364229687296437329249350534980069362486267919395490357259275934904724492924772706659926967557197257849092047830992897034445758922752
778034169165186179721076474442092715814833668545456918749185749316997402139920277449945071677581961429037103739618897971699090826639707870228789031396368191323971588137783035691008 389017084582593089860538237221046357907416834272728459374592874658498701069960138724972535838790980714518551869809448985849545413319853935114394515698184095661985794068891517845504
1556068338330372359442152948884185431629667337090913837498371498633994804279840554899890143355163922858074207479237795943398181653279415740457578062792736382647943176275566071382016 778034169165186179721076474442092715814833668545456918749185749316997402139920277449945071677581961429037103739618897971699090826639707870228789031396368191323971588137783035691008
3112136676660744718884305897768370863259334674181827674996742997267989608559681109799780286710327845716148414958475591886796363306558831480915156125585472765295886352551132142764032 1556068338330372359442152948884185431629667337090913837498371498633994804279840554899890143355163922858074207479237795943398181653279415740457578062792736382647943176275566071382016
6224273353321489437768611795536741726518669348363655349993485994535979217119362219599560573420655691432296829916951183773592726613117662961830312251170945530591772705102264285528064 3112136676660744718884305897768370863259334674181827674996742997267989608559681109799780286710327845716148414958475591886796363306558831480915156125585472765295886352551132142764032
12448546706642978875537223591073483453037338696727310699986971989071958434238724439199121146841311382864593659833902367547185453226235325923660624502341891061183545410204528571056128 6224273353321489437768611795536741726518669348363655349993485994535979217119362219599560573420655691432296829916951183773592726613117662961830312251170945530591772705102264285528064
24897093413285957751074447182146966906074677393454621399973943978143916868477448878398242293682622765729187319667804735094370906452470651847321249004683782122367090820409057142112256 12448546706642978875537223591073483453037338696727310699986971989071958434238724439199121146841311382864593659833902367547185453226235325923660624502341891061183545410204528571056128
49794186826571915502148894364293933812149354786909242799947887956287833736954897756796484587365245531458374639335609470188741812904941303694642498009367564244734181640818114284224512 24897093413285957751074447182146966906074677393454621399973943978143916868477448878398242293682622765729187319667804735094370906452470651847321249004683782122367090820409057142112256
99588373653143831004297788728587867624298709573818485599895775912575667473909795513592969174730491062916749278671218940377483625809882607389284996018735128489468363281636228568449024 49794186826571915502148894364293933812149354786909242799947887956287833736954897756796484587365245531458374639335609470188741812904941303694642498009367564244734181640818114284224512
199176747306287662008595577457175735248597419147636971199791551825151334947819591027185938349460982125833498557342437880754967251619765214778569992037470256978936726563272457136898048 99588373653143831004297788728587867624298709573818485599895775912575667473909795513592969174730491062916749278671218940377483625809882607389284996018735128489468363281636228568449024
398353494612575324017191154914351470497194838295273942399583103650302669895639182054371876698921964251666997114684875761509934503239530429557139984074940513957873453126544914273796096 199176747306287662008595577457175735248597419147636971199791551825151334947819591027185938349460982125833498557342437880754967251619765214778569992037470256978936726563272457136898048
796706989225150648034382309828702940994389676590547884799166207300605339791278364108743753397843928503333994229369751523019869006479060859114279968149881027915746906253089828547592192 398353494612575324017191154914351470497194838295273942399583103650302669895639182054371876698921964251666997114684875761509934503239530429557139984074940513957873453126544914273796096
1593413978450301296068764619657405881988779353181095769598332414601210679582556728217487506795687857006667988458739503046039738012958121718228559936299762055831493812506179657095184384 796706989225150648034382309828702940994389676590547884799166207300605339791278364108743753397843928503333994229369751523019869006479060859114279968149881027915746906253089828547592192
3186827956900602592137529239314811763977558706362191539196664829202421359165113456434975013591375714013335976917479006092079476025916243436457119872599524111662987625012359314190368768 1593413978450301296068764619657405881988779353181095769598332414601210679582556728217487506795687857006667988458739503046039738012958121718228559936299762055831493812506179657095184384
6373655913801205184275058478629623527955117412724383078393329658404842718330226912869950027182751428026671953834958012184158952051832486872914239745199048223325975250024718628380737536 3186827956900602592137529239314811763977558706362191539196664829202421359165113456434975013591375714013335976917479006092079476025916243436457119872599524111662987625012359314190368768
12747311827602410368550116957259247055910234825448766156786659316809685436660453825739900054365502856053343907669916024368317904103664973745828479490398096446651950500049437256761475072 6373655913801205184275058478629623527955117412724383078393329658404842718330226912869950027182751428026671953834958012184158952051832486872914239745199048223325975250024718628380737536
25494623655204820737100233914518494111820469650897532313573318633619370873320907651479800108731005712106687815339832048736635808207329947491656958980796192893303901000098874513522950144 12747311827602410368550116957259247055910234825448766156786659316809685436660453825739900054365502856053343907669916024368317904103664973745828479490398096446651950500049437256761475072
50989247310409641474200467829036988223640939301795064627146637267238741746641815302959600217462011424213375630679664097473271616414659894983313917961592385786607802000197749027045900288 25494623655204820737100233914518494111820469650897532313573318633619370873320907651479800108731005712106687815339832048736635808207329947491656958980796192893303901000098874513522950144
101978494620819282948400935658073976447281878603590129254293274534477483493283630605919200434924022848426751261359328194946543232829319789966627835923184771573215604000395498054091800576 50989247310409641474200467829036988223640939301795064627146637267238741746641815302959600217462011424213375630679664097473271616414659894983313917961592385786607802000197749027045900288
203956989241638565896801871316147952894563757207180258508586549068954966986567261211838400869848045696853502522718656389893086465658639579933255671846369543146431208000790996108183601152 101978494620819282948400935658073976447281878603590129254293274534477483493283630605919200434924022848426751261359328194946543232829319789966627835923184771573215604000395498054091800576
407913978483277131793603742632295905789127514414360517017173098137909933973134522423676801739696091393707005045437312779786172931317279159866511343692739086292862416001581992216367202304 203956989241638565896801871316147952894563757207180258508586549068954966986567261211838400869848045696853502522718656389893086465658639579933255671846369543146431208000790996108183601152
815827956966554263587207485264591811578255028828721034034346196275819867946269044847353603479392182787414010090874625559572345862634558319733022687385478172585724832003163984432734404608 407913978483277131793603742632295905789127514414360517017173098137909933973134522423676801739696091393707005045437312779786172931317279159866511343692739086292862416001581992216367202304
1631655913933108527174414970529183623156510057657442068068692392551639735892538089694707206958784365574828020181749251119144691725269116639466045374770956345171449664006327968865468809216 815827956966554263587207485264591811578255028828721034034346196275819867946269044847353603479392182787414010090874625559572345862634558319733022687385478172585724832003163984432734404608
3263311827866217054348829941058367246313020115314884136137384785103279471785076179389414413917568731149656040363498502238289383450538233278932090749541912690342899328012655937730937618432 1631655913933108527174414970529183623156510057657442068068692392551639735892538089694707206958784365574828020181749251119144691725269116639466045374770956345171449664006327968865468809216
6526623655732434108697659882116734492626040230629768272274769570206558943570152358778828827835137462299312080726997004476578766901076466557864181499083825380685798656025311875461875236864 3263311827866217054348829941058367246313020115314884136137384785103279471785076179389414413917568731149656040363498502238289383450538233278932090749541912690342899328012655937730937618432
13053247311464868217395319764233468985252080461259536544549539140413117887140304717557657655670274924598624161453994008953157533802152933115728362998167650761371597312050623750923750473728 6526623655732434108697659882116734492626040230629768272274769570206558943570152358778828827835137462299312080726997004476578766901076466557864181499083825380685798656025311875461875236864
26106494622929736434790639528466937970504160922519073089099078280826235774280609435115315311340549849197248322907988017906315067604305866231456725996335301522743194624101247501847500947456 13053247311464868217395319764233468985252080461259536544549539140413117887140304717557657655670274924598624161453994008953157533802152933115728362998167650761371597312050623750923750473728
52212989245859472869581279056933875941008321845038146178198156561652471548561218870230630622681099698394496645815976035812630135208611732462913451992670603045486389248202495003695001894912 26106494622929736434790639528466937970504160922519073089099078280826235774280609435115315311340549849197248322907988017906315067604305866231456725996335301522743194624101247501847500947456
104425978491718945739162558113867751882016643690076292356396313123304943097122437740461261245362199396788993291631952071625260270417223464925826903985341206090972778496404990007390003789824 52212989245859472869581279056933875941008321845038146178198156561652471548561218870230630622681099698394496645815976035812630135208611732462913451992670603045486389248202495003695001894912
208851956983437891478325116227735503764033287380152584712792626246609886194244875480922522490724398793577986583263904143250520540834446929851653807970682412181945556992809980014780007579648 104425978491718945739162558113867751882016643690076292356396313123304943097122437740461261245362199396788993291631952071625260270417223464925826903985341206090972778496404990007390003789824
